"","Year","replicate.id","kaartdatum","Longitude","Latitude","beschrijving","datum","opp_bemonsterd_m2","subsample1","TaxonName_ACC","AvgOffactor","SumOfNumber","SumOfN_m2","SumOfB_gr_m2","kokkelstratum","kokkelarea.ha..NEW","corr.factor.kok","getijzone_kaart","Tuig","Species","N_m2","B_gr_m2","month","seizoen","sample.id","locatie.nr","schip","project.id","dvd","evmax","Comp"
"4588",2020,172085,"WGS84",3.95,51.575,"kokkelschuifje",2020-04-01,0.1,1,"Cerastoderma edule",1,1,10,45.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,45.8,4,"vj",172080,"156","WMR",4,28.7746042959712,0.299186617849437,"Central"
"4589",2020,172086,"WGS84",3.958333333,51.55833333,"kokkelschuifje",2020-04-01,0.1,1,"Macoma balthica",1,1,10,26.9,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,26.9,4,"vj",172081,"169","WMR",4,33.7533288776993,0.337529723387095,"Central"
"4590",2020,172087,"WGS84",3.933333333,51.58333333,"kokkelschuifje",2020-04-01,0.1,1,"Cerastoderma edule",1,35,350,1903.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",350,1903.8,4,"vj",172082,"129","WMR",4,45.6694489279067,0.370309056414629,"Central"
"4591",2020,172090,"WGS84",3.95,51.5625,"kokkelschuifje",2020-04-01,0.1,1,"Cerastoderma edule",1,9,90,556.9,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",90,556.9,4,"vj",172085,"159","WMR",4,37.4220767897372,0.378895804728622,"Central"
"4592",2020,172093,"WGS84",3.95,51.57083333,"kokkelschuifje",2020-04-01,0.1,1,"Cerastoderma edule",1,1,10,87.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,87.8,4,"vj",172088,"157","WMR",4,29.1340167463612,0.31742321859106,"Central"
"4593",2020,172094,"WGS84",3.925,51.57916667,"kokkelschuifje",2020-04-01,0.1,1,"Cerastoderma edule",1,1,10,65.2,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,65.2,4,"vj",172089,"124","WMR",4,21.253968802571,0.4162402335648,"Central"
"4594",2020,172094,"WGS84",3.925,51.57916667,"kokkelschuifje",2020-04-01,0.1,1,"Ruditapes philippinarum",1,1,10,41.2,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",10,41.2,4,"vj",172089,"124","WMR",4,21.253968802571,0.4162402335648,"Central"
"4595",2020,172095,"WGS84",3.941666667,51.57083333,"kokkelschuifje",2020-04-01,0.1,1,"Cerastoderma edule",1,1,10,85.7,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,85.7,4,"vj",172090,"144","WMR",4,22.4387766690576,0.355195883276438,"Central"
"4596",2020,172095,"WGS84",3.941666667,51.57083333,"kokkelschuifje",2020-04-01,0.1,1,"Macoma balthica",1,1,10,5.8,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,5.8,4,"vj",172090,"144","WMR",4,22.4387766690576,0.355195883276438,"Central"
"4597",2020,172096,"WGS84",4.066666667,51.50833333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,3,30,128.4,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",30,128.4,4,"vj",172091,"271","WMR",4,26.9205182088123,0.640156625244567,"East"
"4598",2020,172097,"WGS84",4.058333333,51.50416667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,1,10,84.3,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,84.3,4,"vj",172092,"268","WMR",4,3.31268917154521,0.677126836005207,"East"
"4599",2020,172097,"WGS84",4.058333333,51.50416667,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,1,10,102,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",10,102,4,"vj",172092,"268","WMR",4,3.31268917154521,0.677126836005207,"East"
"4600",2020,172098,"WGS84",4.116666667,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,2,20,76.3,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",20,76.3,4,"vj",172093,"339","WMR",4,15,0.23451507048065,"East"
"4601",2020,172098,"WGS84",4.116666667,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,1,10,6.4,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",10,6.4,4,"vj",172093,"339","WMR",4,15,0.23451507048065,"East"
"4602",2020,172100,"WGS84",4.116666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,4,40,41.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",40,41.6,4,"vj",172095,"336","WMR",4,29.6812429366575,0.212393213881227,"East"
"4603",2020,172100,"WGS84",4.116666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,58,580,3775.8,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",580,3775.8,4,"vj",172095,"336","WMR",4,29.6812429366575,0.212393213881227,"East"
"4604",2020,172101,"WGS84",4.141666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,18,180,649.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",180,649.6,4,"vj",172096,"374","WMR",4,30.9887571623549,0.332544479683456,"East"
"4605",2020,172102,"WGS84",4.058333333,51.50833333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,2,20,100.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",20,100.8,4,"vj",172097,"267","WMR",4,22.7741739085603,0.570232143267453,"East"
"4606",2020,172103,"WGS84",4.11667,51.45417,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,1,10,2.4,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,2.4,4,"vj",172098,"338","WMR",4,3.50872346484321,0.353035557199994,"East"
"4607",2020,172104,"WGS84",4.125,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,2,20,94.5,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",20,94.5,4,"vj",172099,"351","WMR",4,23,0.275060048367723,"East"
"4608",2020,172105,"WGS84",4.066666667,51.50416667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,2,20,143.3,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",20,143.3,4,"vj",172100,"272","WMR",4,12,0.541947556641655,"East"
"4609",2020,172106,"WGS84",4.208333333,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Abra tenuis",1,1,10,0.7,"r",26.67,1.00226,"","kokkelschuifje","Abra tenuis",10,0.7,4,"vj",172101,"479","WMR",4,68.0417028020852,0.339661966544919,"East"
"4610",2020,172107,"WGS84",4.083333333,51.49583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,1,10,163,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,163,4,"vj",172102,"297","WMR",4,0,0.454866870297239,"East"
"4611",2020,172108,"WGS84",4.2,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,15,150,456.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",150,456.6,4,"vj",172103,"469","WMR",4,58.9795606798631,0.367798045307823,"East"
"4612",2020,172109,"WGS84",4.216666667,51.45416667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,12,120,154,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",120,154,4,"vj",172104,"483","WMR",4,9.74250038698374,0.389428684369751,"East"
"4613",2020,172110,"WGS84",4.166666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,21,210,296.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",210,296.6,4,"vj",172105,"426","WMR",4,38.7662985804752,0.453319351056479,"East"
"4614",2020,172110,"WGS84",4.166666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,7,70,12.8,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",70,12.8,4,"vj",172105,"426","WMR",4,38.7662985804752,0.453319351056479,"East"
"4615",2020,172111,"WGS84",4.083333333,51.5,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,10,100,868.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",100,868.6,4,"vj",172106,"296","WMR",4,18.8547197350486,0.492136909867751,"East"
"4616",2020,172113,"WGS84",4.141666667,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,36,360,386.7,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",360,386.7,4,"vj",172108,"375","WMR",4,38.4398903000576,0.289130372371014,"East"
"4617",2020,172113,"WGS84",4.141666667,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,14,140,65.8,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",140,65.8,4,"vj",172108,"375","WMR",4,38.4398903000576,0.289130372371014,"East"
"4618",2020,172113,"WGS84",4.141666667,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,8,80,547.9,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",80,547.9,4,"vj",172108,"375","WMR",4,38.4398903000576,0.289130372371014,"East"
"4619",2020,172114,"WGS84",4.191666667,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,15,150,349.9,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",150,349.9,4,"vj",172109,"460","WMR",4,63.003862463657,0.378718429204717,"East"
"4620",2020,172115,"WGS84",4.216666667,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,13,130,919.4,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",130,919.4,4,"vj",172110,"484","WMR",4,15.9502157525683,0.493825449530666,"East"
"4621",2020,172115,"WGS84",4.216666667,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,2,20,19.1,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",20,19.1,4,"vj",172110,"484","WMR",4,15.9502157525683,0.493825449530666,"East"
"4622",2020,172116,"WGS84",4.216666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,22,220,844.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",220,844.8,4,"vj",172111,"485","WMR",4,45.1343788399397,0.464190034078252,"East"
"4623",2020,172116,"WGS84",4.216666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,5,50,19.3,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",50,19.3,4,"vj",172111,"485","WMR",4,45.1343788399397,0.464190034078252,"East"
"4624",2020,172116,"WGS84",4.216666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,7,70,422.4,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",70,422.4,4,"vj",172111,"485","WMR",4,45.1343788399397,0.464190034078252,"East"
"4625",2020,172117,"WGS84",4.15,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Abra tenuis",1,2,20,1.6,"r",26.67,1.00226,"","kokkelschuifje","Abra tenuis",20,1.6,4,"vj",172112,"391","WMR",4,42.1635950897585,0.270701005567687,"East"
"4626",2020,172117,"WGS84",4.15,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,14,140,243.2,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",140,243.2,4,"vj",172112,"391","WMR",4,42.1635950897585,0.270701005567687,"East"
"4627",2020,172117,"WGS84",4.15,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,10,100,41.6,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",100,41.6,4,"vj",172112,"391","WMR",4,42.1635950897585,0.270701005567687,"East"
"4628",2020,172117,"WGS84",4.15,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,1,10,102.5,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",10,102.5,4,"vj",172112,"391","WMR",4,42.1635950897585,0.270701005567687,"East"
"4629",2020,172120,"WGS84",4.125,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,3,30,23.1,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",30,23.1,4,"vj",172115,"353","WMR",4,62.4425259835785,0.160075771358272,"East"
"4630",2020,172120,"WGS84",4.125,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,5,50,17,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",50,17,4,"vj",172115,"353","WMR",4,62.4425259835785,0.160075771358272,"East"
"4631",2020,172121,"WGS84",4.133333333,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,4,40,220.9,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",40,220.9,4,"vj",172116,"364","WMR",4,20.0293648280147,0.335433798798635,"East"
"4632",2020,172121,"WGS84",4.133333333,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,3,30,12.2,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",30,12.2,4,"vj",172116,"364","WMR",4,20.0293648280147,0.335433798798635,"East"
"4633",2020,172122,"WGS84",4.125,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,4,40,111.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",40,111.6,4,"vj",172117,"352","WMR",4,39.2535719985182,0.212678525562509,"East"
"4634",2020,172122,"WGS84",4.125,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,4,40,21.8,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",40,21.8,4,"vj",172117,"352","WMR",4,39.2535719985182,0.212678525562509,"East"
"4635",2020,172123,"WGS84",4.15,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,14,140,294.5,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",140,294.5,4,"vj",172118,"390","WMR",4,48,0.291002004585142,"East"
"4636",2020,172123,"WGS84",4.15,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,1,10,1.3,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,1.3,4,"vj",172118,"390","WMR",4,48,0.291002004585142,"East"
"4637",2020,172124,"WGS84",4.208333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,4,40,152,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",40,152,4,"vj",172119,"477","WMR",4,60.0009039898083,0.352737200020179,"East"
"4638",2020,172124,"WGS84",4.208333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,2,20,8.4,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",20,8.4,4,"vj",172119,"477","WMR",4,60.0009039898083,0.352737200020179,"East"
"4639",2020,172125,"WGS84",4.141666667,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,5,50,342.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",50,342.8,4,"vj",172120,"373","WMR",4,26.063677585762,0.362962576260787,"East"
"4640",2020,172126,"WGS84",4.158333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,13,130,268.5,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",130,268.5,4,"vj",172121,"406","WMR",4,54,0.35541754749488,"East"
"4641",2020,172126,"WGS84",4.158333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,2,20,3.3,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",20,3.3,4,"vj",172121,"406","WMR",4,54,0.35541754749488,"East"
"4642",2020,172127,"WGS84",4.133333333,51.43333333,"kokkelschuifje",2020-04-02,0.1,1,"Abra tenuis",1,2,20,2,"r",26.67,1.00226,"","kokkelschuifje","Abra tenuis",20,2,4,"vj",172122,"366","WMR",4,77.8743263357169,0.131246858228682,"East"
"4643",2020,172127,"WGS84",4.133333333,51.43333333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,1,10,0.5,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,0.5,4,"vj",172122,"366","WMR",4,77.8743263357169,0.131246858228682,"East"
"4644",2020,172127,"WGS84",4.133333333,51.43333333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,29,290,43.6,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",290,43.6,4,"vj",172122,"366","WMR",4,77.8743263357169,0.131246858228682,"East"
"4645",2020,172128,"WGS84",4.141666667,51.43333333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,3,30,17.9,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",30,17.9,4,"vj",172123,"376","WMR",4,66.0446218785277,0.160268089654236,"East"
"4646",2020,172128,"WGS84",4.141666667,51.43333333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,5,50,17.5,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",50,17.5,4,"vj",172123,"376","WMR",4,66.0446218785277,0.160268089654236,"East"
"4647",2020,172129,"WGS84",4.15,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,12,120,703.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",120,703.6,4,"vj",172124,"389","WMR",4,21.4834942752801,0.418396849863418,"East"
"4648",2020,172130,"WGS84",4.166666667,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,6,60,68.2,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",60,68.2,4,"vj",172125,"425","WMR",4,61.9430349397174,0.357037882175062,"East"
"4649",2020,172131,"WGS84",4.158333333,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,7,70,137.7,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",70,137.7,4,"vj",172126,"408","WMR",4,55.8213977220148,0.264110323833065,"East"
"4650",2020,172132,"WGS84",4.158333333,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,3,30,33.9,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",30,33.9,4,"vj",172127,"409","WMR",4,60.205322035696,0.248361601613209,"East"
"4651",2020,172132,"WGS84",4.158333333,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,5,50,10.4,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",50,10.4,4,"vj",172127,"409","WMR",4,60.205322035696,0.248361601613209,"East"
"4652",2020,172133,"WGS84",4.166666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,9,90,49.3,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",90,49.3,4,"vj",172128,"427","WMR",4,63,0.277927945696702,"East"
"4653",2020,172133,"WGS84",4.166666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,17,170,49.9,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",170,49.9,4,"vj",172128,"427","WMR",4,63,0.277927945696702,"East"
"4654",2020,172134,"WGS84",4.066666667,51.475,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,14,140,691.9,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",140,691.9,4,"vj",172129,"278","WMR",4,24.4409864595013,0.263729713223355,"East"
"4655",2020,172134,"WGS84",4.066666667,51.475,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,6,60,675,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",60,675,4,"vj",172129,"278","WMR",4,24.4409864595013,0.263729713223355,"East"
"4656",2020,172135,"WGS84",4.083333333,51.50416667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,3,30,269.5,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",30,269.5,4,"vj",172130,"295","WMR",4,38,0.528636839394637,"East"
"4657",2020,172135,"WGS84",4.083333333,51.50416667,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,1,10,57.9,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",10,57.9,4,"vj",172130,"295","WMR",4,38,0.528636839394637,"East"
"4658",2020,172136,"WGS84",4.216666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,9,90,75.8,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",90,75.8,4,"vj",172131,"486","WMR",4,61.2692172658732,0.376067679565085,"East"
"4659",2020,172136,"WGS84",4.216666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,1,10,6.7,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,6.7,4,"vj",172131,"486","WMR",4,61.2692172658732,0.376067679565085,"East"
"4660",2020,172137,"WGS84",4.158333333,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,14,140,605.4,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",140,605.4,4,"vj",172132,"407","WMR",4,17.524156404128,0.422750845829093,"East"
"4661",2020,172137,"WGS84",4.158333333,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,3,30,3.7,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",30,3.7,4,"vj",172132,"407","WMR",4,17.524156404128,0.422750845829093,"East"
"4662",2020,172138,"WGS84",4.083333333,51.50833333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,3,30,24.6,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",30,24.6,4,"vj",172133,"294","WMR",4,30.8630634765086,0.619847119541786,"East"
"4663",2020,172139,"WGS84",4.175,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Abra tenuis",1,2,20,1.4,"r",26.67,1.00226,"","kokkelschuifje","Abra tenuis",20,1.4,4,"vj",172134,"439","WMR",4,66.0614031780699,0.370235873375589,"East"
"4664",2020,172139,"WGS84",4.175,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,8,80,81,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",80,81,4,"vj",172134,"439","WMR",4,66.0614031780699,0.370235873375589,"East"
"4665",2020,172139,"WGS84",4.175,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,1,10,2,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,2,4,"vj",172134,"439","WMR",4,66.0614031780699,0.370235873375589,"East"
"4666",2020,172140,"WGS84",4.183333333,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,8,80,42.4,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",80,42.4,4,"vj",172135,"451","WMR",4,74.6048126715527,0.366014797073331,"East"
"4667",2020,172140,"WGS84",4.183333333,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,3,30,5.7,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",30,5.7,4,"vj",172135,"451","WMR",4,74.6048126715527,0.366014797073331,"East"
"4668",2020,172141,"WGS84",4.066666667,51.49166667,"kokkelschuifje",2020-04-02,0.1,1,"Ruditapes philippinarum",1,1,10,107.7,"r",26.67,1.00226,"","kokkelschuifje","Ruditapes philippinarum",10,107.7,4,"vj",172136,"274","WMR",4,21.1735388652365,0.445060527576239,"East"
"4669",2020,172142,"WGS84",4.066666667,51.47916667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,5,50,280.2,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",50,280.2,4,"vj",172137,"277","WMR",4,19.5153621139492,0.264906758261294,"East"
"4670",2020,172144,"WGS84",4.183333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Abra tenuis",1,1,10,0.3,"r",26.67,1.00226,"","kokkelschuifje","Abra tenuis",10,0.3,4,"vj",172139,"450","WMR",4,67.0551215144067,0.437054684478162,"East"
"4671",2020,172144,"WGS84",4.183333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,4,40,78.1,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",40,78.1,4,"vj",172139,"450","WMR",4,67.0551215144067,0.437054684478162,"East"
"4672",2020,172144,"WGS84",4.183333333,51.45,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,1,10,0.1,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,0.1,4,"vj",172139,"450","WMR",4,67.0551215144067,0.437054684478162,"East"
"4673",2020,172145,"WGS84",4.208333333,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,5,50,49.2,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",50,49.2,4,"vj",172140,"478","WMR",4,61,0.34332895251084,"East"
"4674",2020,172145,"WGS84",4.208333333,51.44583333,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,15,150,84.6,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",150,84.6,4,"vj",172140,"478","WMR",4,61,0.34332895251084,"East"
"4675",2020,172146,"WGS84",4.116666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,9,90,40.7,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",90,40.7,4,"vj",172141,"337","WMR",4,49.7078135742049,0.2326269977306,"East"
"4676",2020,172146,"WGS84",4.116666667,51.44166667,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,1,10,9.6,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",10,9.6,4,"vj",172141,"337","WMR",4,49.7078135742049,0.2326269977306,"East"
"4677",2020,172147,"WGS84",4.133333333,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Cerastoderma edule",1,5,50,95.1,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",50,95.1,4,"vj",172142,"365","WMR",4,49.0044972249301,0.245504596772546,"East"
"4678",2020,172147,"WGS84",4.133333333,51.4375,"kokkelschuifje",2020-04-02,0.1,1,"Macoma balthica",1,6,60,20.6,"r",26.67,1.00226,"","kokkelschuifje","Macoma balthica",60,20.6,4,"vj",172142,"365","WMR",4,49.0044972249301,0.245504596772546,"East"
"4679",2020,172153,"WGS84",4.1,51.62916667,"kokkelschuifje",2020-04-03,0.1,1,"Cerastoderma edule",1,2,20,375.3,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",20,375.3,4,"vj",172148,"310","WMR",4,38.945959327494,0.624508736415273,"North"
"4680",2020,172154,"WGS84",4.091666667,51.62083333,"kokkelschuifje",2020-04-03,0.1,1,"Cerastoderma edule",1,1,10,40.4,"r",26.67,1.00226,"","kokkelschuifje","Cerastoderma edule",10,40.4,4,"vj",172149,"302","WMR",4,1.49127294999562,0.80520345664216,"North"
"4681",2020,172155,"WGS84",4.016666667,51.61666667,"kokkelschuifje",2020-04-03,0.1,1,"Abra tenuis",1,1,10,0.7,"r",26.67,1.00226,"","kokkelschuifje","Abra tenuis",10,0.7,4,"vj",172150,"218","WMR",4,42.7165296847112,0.267533825050613,"North"
